userId,jobId,rating,timestamp
18,100264,0.5,1770595200
18,100406,1.5,1769299200
18,100349,5.0,1773964800
18,100185,4.5,1772668800
18,100483,3.5,1772064000
18,100015,4.5,1769472000
18,100226,2.5,1770249600
18,100074,3.0,1769212800
18,100394,3.0,1774224000
18,100005,2.5,1769299200
18,100367,4.5,1770854400
18,100412,1.5,1770422400
18,100035,3.5,1771804800
18,100043,2.0,1769385600
19,100319,1.5,1771372800
19,100403,4.5,1772668800
19,100316,2.0,1773792000
19,100333,4.5,1771200000
19,100226,2.5,1771372800
19,100357,3.0,1770076800
19,100176,1.5,1774137600
19,100454,0.5,1769385600
19,100415,4.5,1771027200
19,100400,2.5,1772928000
19,100332,2.5,1770249600
19,100207,3.5,1771459200
19,100397,1.0,1770249600
19,100101,0.5,1769644800
19,100451,3.0,1772841600
19,100154,4.5,1772323200
19,100043,1.0,1773964800
19,100018,1.0,1771804800
19,100275,2.5,1771113600
19,100171,0.5,1771718400
19,100199,3.0,1772928000
19,100371,5.0,1771113600
20,100457,2.0,1769731200
20,100480,3.0,1771718400
20,100321,1.0,1773446400
20,100340,3.5,1769644800
20,100273,3.5,1773792000
20,100432,1.0,1773964800
20,100304,3.5,1769385600
20,100119,1.5,1771632000
20,100179,2.0,1771804800
20,100153,1.0,1772236800
20,100145,4.5,1772064000
20,100341,5.0,1771200000
20,100401,4.5,1769990400
20,100417,3.5,1769472000
20,100366,2.5,1771027200
20,100293,4.0,1770768000
20,100344,3.5,1771804800
20,100071,4.0,1770249600
20,100365,3.5,1769731200
20,100193,1.5,1773446400
20,100266,4.5,1773532800
20,100377,4.0,1770336000
20,100126,4.0,1773532800
20,100053,4.5,1769472000
20,100167,4.5,1773619200
20,100264,2.0,1771718400
20,100298,4.0,1774051200
21,100080,5.0,1771977600
21,100483,0.5,1769126400
21,100286,2.5,1769385600
21,100189,2.5,1773100800
21,100471,1.5,1769731200
21,100487,4.0,1774224000
21,100060,1.0,1771200000
21,100308,3.0,1773878400
21,100436,0.5,1771977600
21,100209,4.0,1771113600
21,100056,2.5,1771113600
21,100061,4.0,1769299200
21,100292,3.0,1769904000
21,100148,3.5,1771632000
21,100020,5.0,1773532800
21,100267,1.5,1771459200
21,100078,4.0,1770076800
21,100190,4.0,1770595200
21,100156,4.0,1773446400
21,100191,3.0,1773792000
21,100155,5.0,1770595200
21,100150,5.0,1771977600
21,100248,3.5,1773014400
21,100014,3.5,1772409600
21,100405,4.5,1774051200
21,100073,4.0,1770163200
21,100072,2.5,1770681600
21,100401,1.0,1769472000
22,100362,4.5,1773792000
22,100012,2.0,1770854400
22,100292,4.5,1771113600
22,100322,0.5,1771113600
22,100407,4.5,1773187200
22,100395,4.0,1771459200
22,100158,0.5,1773619200
22,100287,4.5,1773273600
22,100330,0.5,1772755200
22,100063,2.0,1772928000
23,100429,1.0,1773705600
23,100454,4.5,1773360000
23,100296,2.5,1773446400
23,100227,1.5,1772841600
23,100043,1.0,1773446400
23,100413,2.5,1769040000
23,100273,3.5,1770508800
23,100310,1.5,1773964800
23,100164,5.0,1772496000
23,100205,1.5,1774137600
23,100301,0.5,1772582400
23,100023,3.5,1773705600
23,100251,3.0,1773446400
23,100441,3.5,1769299200
23,100478,3.0,1772841600
23,100011,3.5,1769040000
23,100174,1.0,1773964800
23,100223,2.0,1772928000
23,100092,5.0,1771027200
23,100212,2.0,1771545600
23,100012,4.5,1770076800
23,100440,4.5,1772150400
23,100270,1.0,1772755200
23,100162,0.5,1772496000
23,100195,4.0,1771200000
23,100131,3.5,1773878400
23,100046,4.0,1774137600
24,100324,5.0,1771977600
24,100119,4.0,1773792000
24,100467,4.5,1773100800
24,100453,1.5,1772236800
24,100009,4.5,1773360000
24,100137,2.0,1771286400
24,100283,3.5,1769212800
24,100493,4.5,1771804800
24,100300,0.5,1774224000
24,100345,4.0,1769644800
24,100051,5.0,1772668800
24,100126,1.5,1774224000
24,100390,0.5,1769126400
24,100284,4.0,1772755200
24,100333,5.0,1772841600
24,100402,3.5,1772323200
24,100064,2.0,1771027200
24,100155,4.5,1772668800
25,100082,1.0,1772064000
25,100378,1.0,1769644800
25,100273,1.5,1770249600
25,100288,4.5,1772755200
25,100035,3.5,1773100800
25,100153,5.0,1771459200
26,100162,0.5,1770508800
26,100452,1.5,1771977600
26,100349,4.5,1769299200
26,100484,4.0,1770076800
26,100175,3.5,1771286400
26,100325,1.0,1769904000
26,100133,1.0,1771286400
26,100385,0.5,1769299200
26,100362,4.0,1770508800
26,100231,1.0,1772323200
26,100139,3.5,1769731200
26,100125,5.0,1772323200
26,100339,3.5,1773273600
26,100164,0.5,1773619200
26,100174,4.0,1772236800
26,100107,2.0,1771804800
26,100235,0.5,1773014400
26,100491,0.5,1770076800
26,100306,2.5,1770508800
26,100168,3.0,1773187200
26,100008,1.0,1769731200
26,100467,5.0,1770768000
26,100354,2.5,1769817600
26,100068,2.0,1773014400
26,100330,4.0,1772236800
26,100472,0.5,1772755200
26,100001,4.0,1769299200
26,100311,5.0,1773100800
26,100243,0.5,1773187200
26,100002,3.5,1773619200
27,100291,1.0,1771027200
27,100256,1.5,1770163200
27,100252,1.0,1773532800
27,100087,2.5,1769126400
27,100282,5.0,1769558400
27,100099,2.0,1769385600
27,100337,4.5,1770249600
27,100378,2.5,1773187200
27,100289,0.5,1770422400
27,100344,4.5,1770854400
27,100349,2.5,1770508800
27,100308,4.5,1769385600
27,100089,4.0,1774224000
28,100328,4.5,1770076800
28,100344,0.5,1769385600
28,100482,2.0,1773964800
28,100332,2.5,1769212800
28,100026,3.5,1771286400
28,100437,4.0,1772496000
28,100480,0.5,1772064000
28,100165,2.0,1772409600
28,100221,1.0,1769385600
28,100432,5.0,1769817600
28,100208,0.5,1770163200
28,100140,2.0,1770422400
28,100062,3.5,1773878400
28,100348,2.0,1773187200
28,100265,1.5,1772409600
28,100238,2.5,1773878400
28,100253,1.0,1774137600
28,100185,4.0,1771891200
29,100012,5.0,1773619200
29,100303,1.0,1773964800
29,100408,0.5,1772150400
29,100320,3.0,1769385600
29,100478,1.0,1769904000
29,100171,1.5,1773964800
29,100430,4.0,1773964800
29,100128,2.5,1770854400
29,100126,3.5,1773878400
29,100055,1.0,1770508800
29,100242,0.5,1771200000
29,100122,0.5,1772668800
29,100490,3.5,1772064000
29,100174,1.0,1770854400
29,100426,3.5,1773014400
29,100027,5.0,1769904000
29,100420,5.0,1774224000
29,100170,4.0,1772150400
29,100266,4.0,1769904000
29,100406,3.5,1769385600
29,100121,5.0,1770854400
29,100483,1.0,1772409600
29,100037,0.5,1771718400
29,100397,4.5,1772409600
29,100307,5.0,1773187200
29,100317,1.0,1773705600
29,100224,0.5,1770940800
29,100391,1.0,1771027200
29,100048,2.0,1769299200
29,100228,5.0,1773532800
30,100260,4.5,1769990400
30,100131,1.5,1773446400
30,100181,4.0,1772582400
30,100215,5.0,1772409600
30,100246,2.5,1772236800
30,100371,0.5,1771372800
30,100317,5.0,1770595200
30,100227,1.5,1773964800
30,100095,2.0,1771459200
30,100124,4.5,1769558400
30,100070,0.5,1771891200
30,100408,3.0,1773187200
30,100022,2.0,1770768000
30,100030,2.0,1769904000
30,100065,1.0,1772409600
30,100159,2.0,1770595200
30,100299,4.0,1770422400
30,100223,4.0,1770940800
30,100262,3.0,1769558400
30,100491,5.0,1771113600
30,100333,3.0,1770854400
30,100386,2.5,1771977600
30,100183,3.0,1773360000
30,100298,1.0,1771718400
30,100453,0.5,1771545600
31,100471,3.0,1769817600
31,100001,3.5,1773100800
31,100327,3.5,1773273600
31,100114,0.5,1772236800
31,100354,0.5,1773878400
31,100117,3.0,1774137600
31,100238,4.5,1773619200
31,100319,1.5,1772668800
31,100109,4.0,1773187200
31,100122,5.0,1769212800
31,100246,3.0,1774051200
31,100376,0.5,1773187200
32,100145,2.0,1774137600
32,100089,1.5,1769644800
32,100112,2.5,1769212800
32,100453,1.0,1774137600
32,100134,1.5,1772150400
32,100368,1.0,1772409600
32,100173,2.0,1772582400
32,100433,4.0,1772928000
32,100283,3.0,1769817600
32,100125,3.0,1770595200
32,100091,1.5,1769040000
33,100409,2.0,1769212800
33,100319,0.5,1770076800
33,100451,5.0,1771027200
33,100222,2.0,1769558400
33,100449,4.5,1772668800
33,100364,1.5,1772496000
33,100033,2.0,1773964800
33,100060,2.5,1769472000
33,100073,1.5,1769558400
33,100473,4.5,1771027200
33,100066,4.0,1773100800
33,100406,1.0,1769904000
33,100097,4.0,1769904000
33,100098,5.0,1773878400
33,100272,1.5,1771459200
33,100193,3.5,1770076800
33,100355,4.5,1772236800
33,100191,4.0,1771372800
33,100162,4.0,1773273600
33,100306,3.0,1770336000
33,100219,3.0,1771372800
34,100247,5.0,1773360000
34,100366,3.0,1772841600
34,100489,4.5,1773792000
34,100253,1.5,1770076800
34,100242,1.0,1772668800
34,100137,4.0,1771372800
34,100297,3.0,1773014400
34,100205,5.0,1774051200
34,100326,4.0,1771459200
34,100471,5.0,1772409600
34,100404,3.5,1771804800
34,100298,4.0,1771891200
34,100332,3.5,1772236800
34,100018,4.0,1772496000
34,100106,2.5,1772150400
34,100112,0.5,1773273600
34,100458,4.0,1773014400
34,100103,2.5,1770681600
34,100231,1.0,1772323200
34,100441,1.0,1772668800
34,100120,4.5,1771459200
34,100202,4.5,1770681600
34,100111,1.0,1769904000
34,100156,2.5,1769126400
34,100217,2.0,1773705600
34,100455,1.0,1773878400
34,100193,3.0,1774051200
35,100102,2.5,1774224000
35,100170,2.5,1772668800
35,100100,3.0,1769904000
35,100345,3.5,1769040000
35,100168,3.5,1769731200
35,100128,5.0,1770076800
35,100154,0.5,1771632000
35,100381,4.5,1770076800
35,100417,1.5,1769472000
35,100393,3.5,1773014400
35,100349,2.0,1770249600
35,100432,2.0,1771632000
35,100140,2.0,1771372800
35,100097,5.0,1769904000
35,100361,4.5,1770076800
35,100309,4.0,1770249600
35,100070,4.0,1772409600
35,100437,1.0,1772496000
35,100385,2.0,1771891200
35,100366,3.5,1773100800
35,100378,4.0,1771804800
35,100278,4.5,1774137600
36,100071,3.5,1770508800
36,100295,3.5,1770076800
36,100447,4.5,1772582400
36,100065,3.0,1771027200
36,100156,0.5,1771113600
36,100482,0.5,1769126400
36,100377,1.5,1773446400
36,100004,3.0,1771113600
36,100255,5.0,1769212800
36,100414,5.0,1771113600
36,100337,3.5,1772150400
36,100427,2.0,1769040000
36,100181,3.5,1773878400
36,100173,4.5,1772150400
36,100115,2.0,1771632000
36,100214,1.0,1772409600
37,100492,2.5,1773100800
37,100231,2.0,1772668800
37,100327,4.5,1773878400
37,100458,4.0,1773964800
37,100155,3.0,1771372800
37,100047,0.5,1773360000
37,100087,3.0,1769472000
37,100053,3.5,1772064000
37,100345,1.5,1773619200
37,100283,1.5,1771286400
37,100090,3.5,1771632000
37,100016,1.0,1772150400
37,100423,2.0,1773532800
37,100352,2.0,1772582400
37,100308,3.5,1769731200
37,100250,4.0,1773360000
37,100013,5.0,1771113600
37,100095,2.5,1771027200
37,100101,2.0,1771459200
37,100035,4.0,1772755200
37,100466,2.0,1774224000
37,100493,1.5,1771804800
37,100197,1.0,1769731200
38,100309,4.0,1772323200
38,100413,2.5,1772064000
38,100126,5.0,1769731200
38,100269,1.5,1771977600
38,100168,2.0,1773273600
38,100466,5.0,1770249600
38,100291,3.5,1771718400
38,100450,3.5,1769212800
38,100251,1.5,1770422400
38,100235,5.0,1773705600
38,100236,3.5,1770422400
38,100294,0.5,1772928000
38,100020,1.5,1772755200
38,100377,4.5,1772668800
38,100046,1.0,1770422400
38,100147,2.0,1769212800
38,100330,4.0,1771977600
39,100283,2.0,1772064000
39,100062,0.5,1774224000
39,100188,2.5,1773619200
39,100039,1.5,1772496000
39,100386,4.0,1771545600
39,100053,4.0,1773878400
39,100258,1.0,1771200000
39,100392,2.0,1770336000
39,100399,4.0,1773532800
39,100166,4.0,1769731200
39,100209,2.5,1769644800
39,100230,1.5,1773360000
39,100084,0.5,1770940800
39,100129,1.0,1773273600
39,100106,2.5,1773619200
39,100259,4.5,1770163200
39,100022,3.5,1773360000
39,100236,1.0,1770595200
39,100013,0.5,1770508800
39,100037,2.5,1773446400
39,100327,4.0,1772323200
39,100355,1.5,1773100800
39,100345,0.5,1769299200
39,100383,4.5,1773100800
39,100195,4.0,1770422400
39,100175,0.5,1769644800
39,100381,4.5,1770681600
39,100204,1.0,1772150400
39,100438,2.5,1771804800
40,100306,2.0,1769126400
40,100002,2.0,1772236800
40,100024,2.0,1773187200
40,100395,1.0,1774137600
40,100193,3.5,1774137600
40,100392,0.5,1772409600
41,100348,1.5,1770249600
41,100342,1.5,1774051200
41,100032,3.5,1771459200
41,100112,1.0,1769731200
41,100490,3.0,1772496000
41,100451,4.5,1770768000
41,100049,2.0,1770854400
41,100408,2.0,1769126400
41,100427,4.5,1772064000
41,100425,3.5,1773619200
41,100340,2.0,1773100800
42,100182,3.5,1773100800
42,100165,4.0,1773014400
42,100088,1.0,1770595200
42,100007,2.5,1770681600
42,100205,5.0,1772236800
42,100334,0.5,1773878400
42,100161,2.0,1771977600
42,100006,2.5,1769990400
43,100255,1.5,1770768000
43,100052,3.0,1769558400
43,100364,4.0,1773878400
43,100274,3.0,1774137600
43,100405,5.0,1769212800
43,100472,5.0,1771804800
43,100435,3.5,1771459200
43,100291,2.0,1771459200
43,100087,5.0,1770336000
43,100128,0.5,1773014400
43,100491,0.5,1770854400
43,100048,1.0,1772582400
43,100307,2.0,1770163200
43,100166,3.5,1770076800
43,100323,2.0,1770854400
43,100356,1.0,1773964800
43,100198,1.5,1772236800
43,100347,4.0,1772668800
43,100473,2.0,1773446400
43,100497,3.5,1773100800
43,100394,0.5,1772928000
43,100355,5.0,1769040000
43,100068,4.0,1770163200
43,100170,3.0,1773532800
44,100162,2.0,1769558400
44,100329,3.0,1772409600
44,100402,2.0,1773100800
44,100389,4.5,1773964800
44,100020,2.0,1769817600
44,100266,2.0,1770940800
44,100405,3.5,1771372800
44,100212,3.0,1773273600
44,100331,4.0,1770768000
44,100416,0.5,1773878400
44,100147,4.0,1773878400
44,100384,2.0,1773964800
44,100012,1.5,1769040000
45,100064,1.0,1771891200
45,100046,4.0,1772582400
45,100088,1.5,1770249600
45,100303,2.0,1772928000
45,100281,3.5,1773273600
45,100425,5.0,1772928000
45,100407,2.5,1772668800
45,100477,5.0,1771804800
45,100104,2.0,1772755200
45,100120,4.0,1773792000
45,100259,3.0,1772064000
46,100085,3.5,1769558400
46,100241,1.0,1770076800
46,100225,2.5,1770940800
46,100216,4.5,1773446400
46,100258,4.5,1770249600
46,100312,1.5,1772841600
46,100376,3.5,1771718400
46,100221,2.5,1771718400
46,100389,2.5,1772150400
46,100079,4.5,1770940800
46,100419,4.0,1773878400
46,100488,3.0,1773532800
46,100406,4.0,1773187200
46,100246,1.5,1769212800
46,100010,2.0,1774224000
46,100390,0.5,1769472000
46,100195,4.5,1770249600
47,100191,2.5,1769990400
47,100251,3.0,1771459200
47,100207,4.0,1770768000
47,100473,3.0,1770422400
47,100212,0.5,1770681600
47,100481,3.5,1769126400
47,100202,3.5,1770163200
47,100496,2.0,1772928000
47,100380,4.0,1774051200
47,100196,3.0,1770768000
47,100250,0.5,1770422400
47,100157,1.5,1772841600
47,100328,5.0,1771718400
47,100301,1.5,1772841600
47,100036,2.0,1770940800
47,100209,5.0,1769040000
47,100453,1.5,1774224000
47,100019,1.0,1769990400
47,100471,1.0,1770681600
47,100063,3.5,1772064000
47,100197,5.0,1769299200
47,100477,1.0,1771372800
47,100289,2.0,1769385600
47,100083,3.5,1773360000
47,100099,3.5,1772841600
47,100390,2.5,1771459200
47,100223,4.5,1770595200
47,100490,3.5,1771027200
48,100375,1.5,1772755200
48,100210,2.0,1769126400
48,100385,3.5,1770422400
48,100448,2.5,1774224000
48,100473,1.5,1769731200
48,100372,4.0,1774224000
48,100445,1.0,1773878400
48,100045,3.5,1771372800
48,100055,3.5,1770681600
48,100325,2.5,1770249600
48,100293,3.5,1773360000
48,100397,1.5,1772236800
48,100408,1.5,1770336000
48,100176,1.5,1773187200
49,100093,5.0,1773705600
49,100257,1.5,1773792000
49,100485,2.5,1773792000
49,100056,3.5,1773619200
49,100230,2.5,1773878400
49,100290,3.0,1774137600
49,100416,5.0,1772928000
49,100108,4.0,1771545600
49,100095,1.0,1774224000
49,100102,0.5,1772755200
49,100030,0.5,1770595200
49,100383,5.0,1769904000
49,100414,0.5,1773705600
49,100388,2.0,1771372800
49,100098,0.5,1772150400
49,100132,5.0,1771372800
49,100461,2.5,1769126400
49,100446,4.0,1771632000
49,100209,3.0,1770940800
49,100225,3.5,1772409600
50,100349,3.0,1769817600
50,100455,1.0,1774224000
50,100175,4.0,1769472000
50,100161,3.5,1770249600
50,100418,1.5,1774137600
50,100122,5.0,1773619200
50,100481,4.5,1772755200
50,100184,2.0,1772236800
50,100340,4.0,1770854400
50,100204,4.0,1771459200
50,100193,3.5,1770595200
50,100312,2.0,1774224000
50,100029,3.0,1774137600
50,100499,3.0,1769472000
50,100182,0.5,1769817600
50,100447,3.0,1770508800
51,100119,3.5,1772668800
51,100310,5.0,1773187200
51,100248,1.5,1769472000
51,100204,4.5,1769385600
51,100378,5.0,1769904000
51,100313,4.5,1774051200
51,100406,1.5,1771545600
51,100041,1.0,1772582400
51,100178,4.5,1769472000
51,100219,4.0,1773360000
51,100480,4.0,1773619200
51,100476,4.0,1770595200
51,100482,4.5,1772928000
51,100243,2.0,1773100800
51,100337,1.5,1770076800
51,100438,1.0,1773705600
51,100358,3.5,1770336000
51,100463,0.5,1773360000
51,100051,3.0,1769299200
52,100392,1.0,1769904000
52,100143,3.0,1769472000
52,100112,2.0,1769126400
52,100368,5.0,1769990400
52,100131,5.0,1773878400
52,100340,3.0,1772150400
52,100243,3.5,1770681600
52,100487,4.5,1769558400
52,100459,3.5,1769817600
52,100343,2.0,1773014400
52,100063,2.5,1773619200
52,100069,2.5,1773792000
52,100472,1.0,1773792000
52,100273,3.0,1770163200
52,100324,5.0,1769126400
52,100371,2.0,1770163200
52,100251,1.0,1771113600
53,100065,3.0,1769990400
53,100436,3.0,1769817600
53,100160,1.5,1771372800
53,100488,5.0,1771027200
53,100194,2.0,1773705600
53,100295,3.5,1774224000
53,100377,4.5,1769558400
53,100000,4.0,1772496000
53,100159,1.5,1769731200
53,100031,2.5,1769644800
53,100302,2.0,1771545600
53,100274,4.0,1773446400
53,100097,5.0,1772668800
53,100433,1.5,1770163200
53,100198,0.5,1770940800
53,100216,3.0,1772582400
54,100352,2.0,1769558400
54,100063,2.0,1770422400
54,100140,0.5,1769126400
54,100434,1.5,1769558400
54,100361,4.0,1770249600
54,100293,3.5,1772582400
54,100244,1.5,1774137600
54,100323,4.5,1772064000
54,100424,3.0,1771891200
54,100110,4.0,1772323200
54,100253,3.5,1772064000
54,100149,1.0,1771372800
54,100360,2.5,1772668800
54,100494,2.0,1770422400
54,100192,4.5,1772064000
54,100030,1.0,1773532800
54,100414,3.0,1770076800
54,100170,5.0,1769472000
54,100078,0.5,1769558400
54,100423,2.5,1771718400
54,100366,1.5,1771113600
55,100226,2.0,1770163200
55,100356,0.5,1772236800
55,100247,5.0,1773705600
55,100149,1.5,1772150400
55,100459,3.5,1770508800
55,100074,1.5,1769126400
55,100107,0.5,1773705600
55,100111,3.0,1771632000
55,100411,1.5,1769040000
56,100060,1.5,1770768000
56,100263,3.5,1772928000
